Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-12-28,48.2927,48.2927,47.7315,48.0126,6754.2385318968
2019-01-02,48.6675,49.7901,47.9189,49.7901,3573.7431191532
2019-01-03,49.6036,49.6973,49.1351,49.1351,1051.100917398
2019-01-04,49.2288,49.9775,49.0414,49.9775,1268.6422017948
2019-01-07,49.9775,51.382,49.6973,51.1946,7233.2477061936
2019-01-08,51.1946,51.4748,50.9135,51.4748,4519.2110090316
2019-01-09,51.382,52.4108,51.382,52.3171,2495.4495412056
2019-01-10,52.037,52.4108,51.4748,52.2234,29616.990824753
2019-01-11,52.4108,52.7856,52.1307,52.4108,3690.8807338284
2019-01-14,52.6919,52.6919,50.7261,52.037,3170.0366971476
2019-01-15,52.037,52.4108,51.6622,52.4108,3895.87155951
2019-01-16,52.4108,52.4108,51.5685,52.4108,14590.95412798
2019-01-17,52.4108,52.973,51.5685,52.3171,5543.11926588
2019-01-18,52.6919,52.8793,52.6919,52.8793,5556.7155961548
2019-01-21,51.382,51.382,50.0712,50.7261,23275.871558898
2019-01-22,50.5397,50.8198,50.2586,50.6324,4300.6238530752
2019-01-23,50.2586,51.1009,50.2586,51.1009,37417.10091625
2019-01-24,51.1009,52.3171,50.5397,51.9433,4840.2935778288
2019-01-25,52.1307,52.7856,51.1946,52.7856,5806.6788988992
2019-01-28,52.8793,52.8793,51.5685,52.8793,4281.7981650024
2019-01-29,52.8793,52.8793,51.7559,52.8793,8105.5045869
2019-01-30,52.7856,52.7856,51.7559,51.8496,3312.2752292532
2019-01-31,52.037,52.8793,52.037,52.5982,6390.275229156
2019-02-01,52.5982,52.5982,51.2883,52.037,2277.9082568088
2019-02-04,51.6622,52.1307,51.6622,51.8496,2403.4128439608
2019-02-05,52.037,52.2234,51.4748,51.8496,4448.0917429788
2019-02-06,51.2883,51.8496,50.9135,51.382,5864.2018346772
2019-02-07,51.4748,51.4748,49.8838,50.8198,22964.201834137
2019-02-08,50.9135,51.0072,50.0712,50.8198,4701.192660402
2019-02-11,51.4748,51.4748,50.2586,51.4748,8105.5045869
2019-02-12,50.8198,50.8198,49.9775,49.9775,5080.8440365368
2019-02-13,50.7261,50.7261,49.1351,49.6036,6556.5688071324
2019-02-14,49.6036,49.6036,49.2288,49.3225,2537.2844035896
2019-02-15,48.7612,49.5099,48.4801,48.9486,2869.8715595424
2019-02-18,48.6675,49.0414,47.7315,48.3864,9286.2935776884
2019-02-19,48.4801,48.9486,47.5441,48.4801,3637.5412842888
2019-02-20,48.4801,48.4801,47.7315,48.0126,5430.1651374432
2019-02-21,47.7315,48.2927,47.5441,47.6378,6710.3119263936
2019-02-22,47.6378,48.8549,47.6378,48.8549,4991.9449539708
2019-02-25,49.1351,49.1351,48.0126,48.6675,5432.2568805624
2019-02-26,48.6675,48.8549,48.0126,48.2927,2924.2568806416
2019-02-27,48.3864,48.5738,47.3567,48.4801,2524.7339448744
2019-02-28,48.2927,48.4801,47.2639,48.199,5777.3944952304
2019-03-01,48.3864,48.6675,48.3864,48.6675,1424.4770641752
2019-03-04,48.5738,48.6675,47.9189,47.9189,3735.8532108912
2019-03-05,47.8252,47.8252,47.4504,47.4504,2650.2385320264
2019-03-06,47.4504,47.7315,47.4504,47.6378,2271.6330274512
2019-03-07,48.199,48.199,46.7954,47.1702,4183.4862384
2019-03-08,47.1702,47.1702,46.5612,46.608,62206.348621889
2019-03-11,46.608,46.6549,45.4855,45.8125,58372.183484395
2019-03-12,46.2342,46.7954,45.3918,45.6729,10847.779816171
2019-03-13,45.4855,45.8594,44.7369,45.3918,7221.743119038
2019-03-14,45.6729,45.6729,44.0819,44.8774,6486.4954126392
2019-03-15,44.9233,45.345,44.1746,44.2215,19674.935779195
2019-03-18,44.2683,44.8306,43.3323,43.6134,34612.073393402
2019-03-19,43.426,43.6134,41.5548,41.7413,107949.63302411
2019-03-20,42.1161,42.5836,41.7413,42.3972,57349.321099106
2019-03-21,42.6773,45.7657,42.0224,45.7657,524797.43117609
2019-03-22,45.3918,46.608,45.3918,45.6729,142918.34861934
2019-03-25,44.9233,45.6261,44.035,44.5494,96571.596327226
2019-03-26,44.9233,44.9233,43.7071,44.362,31006.954127461
2019-03-27,44.4089,44.5026,43.9882,44.3152,19447.981650762
2019-03-28,44.2215,45.2513,43.7071,44.8774,50139.082567224
2019-03-29,44.7369,44.8774,43.8008,44.5026,39221.22935656
2019-04-01,45.345,45.4855,44.5494,44.9233,8961.0275226528
2019-04-02,44.69,45.2044,44.69,44.9233,14720.64220137
2019-04-03,44.9233,44.9701,44.7369,44.8306,12382.073394104
2019-04-04,44.8306,44.9233,44.5494,44.6431,8465.2844034024
2019-04-05,44.6431,44.9233,43.7071,44.69,18210.715595755
2019-04-08,44.0819,44.0819,41.835,41.8818,76310.972474654
2019-04-09,42.3972,42.444,41.3206,42.1161,40663.486237248
2019-04-10,42.3972,42.4899,41.6485,42.3972,34309.816512678
2019-04-11,42.2098,42.3972,41.6017,42.3035,12742.899082166
2019-04-12,42.3035,42.3035,40.9458,41.7413,31758.935778814
2019-04-15,41.7413,42.1161,41.0395,42.1161,13295.119265635
2019-04-16,44.5494,44.9233,42.1161,42.1161,139441.87155523
2019-04-17,41.9755,42.3972,40.9926,41.835,23017.541283677
2019-04-18,41.8818,42.1161,39.1214,39.589,43159.981650013
2019-04-23,40.1034,40.1034,37.2025,37.4367,48314.036695722
2019-04-24,37.4367,37.998,36.6412,37.998,47027.614677414
2019-04-25,38.3728,38.7466,37.1556,38.3728,20620.403669074
2019-04-26,38.3728,38.5124,38.0448,38.3259,10790.256880393
2019-04-29,38.1854,38.3259,36.9214,37.4367,24919.981650589
2019-04-30,37.8106,37.9043,36.9682,37.9043,7269.8532107796
2019-05-02,37.0151,37.5304,36.1259,36.5007,10724.366972138
2019-05-06,36.8745,36.8745,35.3303,36.1259,19623.688072775
2019-05-07,36.4538,36.4538,34.3484,35.3772,26631.027522095
2019-05-08,34.9096,35.3772,33.2718,33.5988,111300.60550107
2019-05-09,33.5988,33.6925,31.9619,32.2889,84172.788988168
2019-05-10,32.57,34.5348,32.3826,34.161,30815.559632054
2019-05-13,34.0673,35.9394,33.8799,35.9394,35602.513760344
2019-05-14,36.3133,36.3133,35.1439,36.2196,30698.422017379
2019-05-15,36.2196,36.8745,35.5646,36.8745,12100.733944572
2019-05-16,36.7818,36.7818,35.3772,36.2196,14585.724770182
2019-05-17,36.5007,36.5007,35.1907,36.4538,9650.2568804292
2019-05-20,36.1259,36.1259,35.3772,36.0321,8508.165137346
2019-05-21,36.1259,36.407,35.2835,36.407,8581.376146518
